1_Portfolio_identifying_data,2_Type_of_identification_code_for_the_fund_share_or_portfolio,3_Portfolio_name,4_Portfolio_currency_(B),5_Net_asset_valuation_of_the_portfolio_or_the_share_class_in_portfolio_currency,6_Valuation_date,7_Reporting_date,8_Share_price,8b_Total_number_of_shares,9_Cash_ratio,10_Portfolio_modified_duration,11_Complete_SCR_delivery,12_CIC_code_of_the_instrument,13_Economic_zone_of_the_quotation_place,14_Identification_code_of_the_instrument,15_Type_of_identification_code_for_the_instrument,16_Grouping_code_for_multiple_leg_instruments,17_Instrument_name,17b_Asset_liability,18_Quantity,19_Nominal_amount,20_Contract_size_for_derivatives,21_Quotation_currency_(A),22_Market_valuation_in_quotation_currency_(A),23_Clean_market_valuation_in_quotation_currency_(A),24_Market_valuation_in_portfolio_currency_(B),25_Clean_market_valuation_in_portfolio_currency_(B),26_Valuation_weight,27_Market_exposure_amount_in_quotation_currency_(A),28_Market_exposure_amount_in_portfolio_currency_(B),29_Market_exposure_amount_for_the_3rd_quotation_currency_(C),30_Market_exposure_in_weight,31_Market_exposure_for_the_3rd_currency_in_weight_over_NAV,32_Interest_rate_type,33_Coupon_rate,34_Interest_rate_reference_identification,35_Identification_type_for_interest_rate_index,36_Interest_rate_index_name,37_Interest_rate_margin,38_Coupon_payment_frequency,39_Maturity_date,40_Redemption_type,41_Redemption_rate,42_Callable_putable,43_Call_put_date,44_Issuer_bearer_option_exercise,45_Strike_price_for_embedded_(call_put)_options,46_Issuer_name,47_Issuer_identification_code,48_Type_of_identification_code_for_issuer,49_Name_of_the_group_of_the_issuer,50_Identification_of_the_group,51_Type_of_identification_code_for_issuer_group,52_Issuer_country,53_Issuer_economic_area,54_Economic_sector,55_Covered_not_covered,56_Securitisation,57_Explicit_guarantee_by_the_country_of_issue,58_Subordinated_debt,58b_Nature_of_the_tranche,59_Credit_quality_step,60_Call_Put_Cap_Floor,61_Strike_price,62_Conversion_factor_(convertibles)_concordance_factor_parity_(options),63_Effective_date_of_instrument,64_Exercise_type,65_Hedging_rolling,67_CIC_of_the_underlying_asset,68_Identification_code_of_the_underlying_asset,69_Type_of_identification_code_for_the_underlying_asset,70_Name_of_the_underlying_asset,71_Quotation_currency_of_the_underlying_asset_(C),72_Last_valuation_price_of_the_underlying_asset,73_Country_of_quotation_of_the_underlying_asset,74_Economic_area_of_quotation_of_the_underlying_asset,75_Coupon_rate_of_the_underlying_asset,76_Coupon_payment_frequency_of_the_underlying_asset,77_Maturity_date_of_the_underlying_asset,78_Redemption_profile_of_the_underlying_asset,79_Redemption_rate_of_the_underlying_asset,80_Issuer_name_of_the_underlying_asset,81_Issuer_identification_code_of_the_underlying_asset,82_Type_of_issuer_identification_code_of_the_underlying_asset,83_Name_of_the_group_of_the_issuer_of_the_underlying_asset,84_Identification_of_the_group_of_the_underlying_asset,85_Type_of_the_group_identification_code_of_the_underlying_asset,86_Issuer_country_of_the_underlying_asset,87_Issuer_economic_area_of_the_underlying_asset,88_Explicit_guarantee_by_the_country_of_issue_of_the_underlying_asset,89_Credit_quality_step_of_the_underlying_asset,90_Modified_duration_to_maturity_date,91_Modified_duration_to_next_option_exercise_date,92_Credit_sensitivity,93_Sensitivity_to_underlying_asset_price_(delta),94_Convexity_gamma_for_derivatives,94b_Vega,95_Identification_of_the_original_portfolio_for_positions_embedded_in_a_fund,97_SCR_mrkt_IR_up_weight_over_NAV,98_SCR_mrkt_IR_down_weight_over_NAV,99_SCR_mrkt_eq_type1_weight_over_NAV,100_SCR_mrkt_eq_type2_weight_over_NAV,101_SCR_mrkt_prop_weight_over_NAV,102_SCR_mrkt_spread_bonds_weight_over_NAV,103_SCR_mrkt_spread_structured_weight_over_NAV,104_SCR_mrkt_spread_derivatives_up_weight_over_NAV,105_SCR_mrkt_spread_derivatives_down_weight_over_NAV,105a_SCR_mrkt_FX_up_weight_over_NAV,105b_SCR_mrkt_FX_down_weight_over_NAV,106_Asset_pledged_as_collateral,107_Place_of_deposit,108_Participation,110_Valorisation_method,111_Value_of_acquisition,112_Credit_rating,113_Rating_agency,114_Issuer_economic_area,115_Fund_issuer_code,116_Fund_issuer_code_type,117_Fund_issuer_name,118_Fund_issuer_sector,119_Fund_issuer_group_code,120_Fund_issuer_group_code_type,121_Fund_issuer_group_name,122_Fund_issuer_country,123_Fund_CIC,123a_Fund_custodian_country,124_Duration,125_Accrued_income_(Security Denominated Currency),126_Accrued_income_(Portfolio Denominated Currency),127_Bond_floor_(convertible_instrument_only),128_Option_premium_(convertible_instrument_only),129_Valuation_yield,130_Valuation_z_spread,131_Underlying_asset_category,132_Infrastructure_investment,133_custodian_name,134_type1_private_equity_portfolio_eligibility,135_type1_private_equity_issuer_beta,137_Counterparty_sector,138_Collateral_eligibility,139_Collateral_Market_valuation_in_portfolio_currency,140_Custodian_identification_code,141_Type_of_custodian_identification_code,142_Bail-in_Rule,143_Maturity_date_expected,144_Modified_duration_to_maturity_date_expected,145_Credit_sensitivity_expected,146_PIK,147_Infrastructure_investment_additional_QRT,148_Economic_sector_NACE2.1,1000_TPT_Version
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","ES2","","ES0000012L52","1","","SPANIEN 23/33","","","2300000.00","","EUR","2295377.12","2287256.16","2303498.08","2295377.12","0.018913","2303498.08","2303498.08","","0.018913","","","3.150000","","","","","","2033-04-30","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","ES2","","ES0000012L60","1","","SPANIEN 23/39","","","2400000.00","","EUR","2436081.24","2355356.58","2516805.90","2436081.24","0.020664","2516805.90","2516805.90","","0.020664","","","3.900000","","","","","","2039-07-30","","","","","","","Spanien, Königreich","9598007A56S18711AH60","1","","","","ES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","4J2","","EU000A3K4ES4","1","","EU 24/34 MTN","","","2900000.00","","EUR","2839917.80","2795189.04","2884646.56","2839917.80","0.023684","2884646.56","2884646.56","","0.023684","","","3.000000","","","","","","2034-12-04","","","","","","","Europäische Union","529900FZRK8FGMPEOM08","1","","","","4J","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","4J2","","EU000A3K4EU0","1","","EU 24/50 MTN","","","1700000.00","","EUR","1479819.40","1460773.51","1498865.29","1479819.40","0.012306","1498865.29","1498865.29","","0.012306","","","3.250000","","","","","","2050-02-04","","","","","","","Europäische Union","529900FZRK8FGMPEOM08","1","","","","4J","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","4J2","","EU000A3K4EY2","1","","EU 24/54 MTN","","","1500000.00","","EUR","1304353.43","1270002.40","1338704.46","1304353.43","0.010991","1338704.46","1338704.46","","0.010991","","","3.375000","","","","","","2054-10-05","","","","","","","Europäische Union","529900FZRK8FGMPEOM08","1","","","","4J","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","FI2","","FI4000369467","1","","FINNLD 19/29","","","900000.00","","EUR","835860.68","832556.57","839164.79","835860.68","0.006890","839164.79","839164.79","","0.006890","","","0.500000","","","","","","2029-09-15","","","","","","","Finnland, Republik","743700M6Y2OQRVSBRD14","1","","","","FI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","FI2","","FI4000507231","1","","FINNLAND 21/31","","","700000.00","","EUR","603680.00","603037.53","604322.47","603680.00","0.004962","604322.47","604322.47","","0.004962","","","0.125000","","","","","","2031-09-15","","","","","","","Finnland, Republik","743700M6Y2OQRVSBRD14","1","","","","FI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","FI2","","FI4000517677","1","","FINNLD 22/43","","","1500000.00","","EUR","891523.50","890378.30","892668.70","891523.50","0.007329","892668.70","892668.70","","0.007329","","","0.500000","","","","","","2043-04-15","","","","","","","Finnland, Republik","743700M6Y2OQRVSBRD14","1","","","","FI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","FI2","","FI4000550249","1","","FINNLAND 23/33","","","1000000.00","","EUR","991274.64","969263.68","1013285.60","991274.64","0.008320","1013285.60","1013285.60","","0.008320","","","3.000000","","","","","","2033-09-15","","","","","","","Finnland, Republik","743700M6Y2OQRVSBRD14","1","","","","FI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","GR2","","GR0124038721","1","","GRIECHENLAND 22/32","","","300000.00","","EUR","275476.20","270341.27","280611.13","275476.20","0.002304","280611.13","280611.13","","0.002304","","","1.750000","","","","","","2032-06-18","","","","","","","Griechenland, Republik","2138003EKTMKZ5598902","1","","","","GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","GR2","","GR0124040743","1","","GRIECHENLAND 24/34","","","600000.00","","EUR","593634.00","573661.40","613606.60","593634.00","0.005038","613606.60","613606.60","","0.005038","","","3.375000","","","","","","2034-06-15","","","","","","","Griechenland, Republik","2138003EKTMKZ5598902","1","","","","GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","GR2","","GR0124041758","1","","GRIECHENLAND 25/35","","","600000.00","","EUR","598338.69","576886.64","619790.74","598338.69","0.005089","619790.74","619790.74","","0.005089","","","3.625000","","","","","","2035-06-15","","","","","","","Griechenland, Republik","2138003EKTMKZ5598902","1","","","","GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","GR2","","GR0138015814","1","","GRIECHENLAND 17-42","","","600000.00","","EUR","606672.00","597627.62","615716.38","606672.00","0.005055","615716.38","615716.38","","0.005055","","","4.200000","","","","","","2042-01-30","","","","","","","Griechenland, Republik","2138003EKTMKZ5598902","1","","","","GR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IE2","","IE00BDHDPR44","1","","IRLAND 2028","","","400000.00","","EUR","387002.70","386746.26","387259.14","387002.70","0.003180","387259.14","387259.14","","0.003180","","","0.900000","","","","","","2028-05-15","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IE2","","IE00BFZRPZ02","1","","IRLAND 2033","","","300000.00","","EUR","268904.10","268626.29","269181.91","268904.10","0.002210","269181.91","269181.91","","0.002210","","","1.300000","","","","","","2033-05-15","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IE2","","IE00BKFVC345","1","","IRLAND 20/35","","","200000.00","","EUR","157700.00","157643.01","157756.99","157700.00","0.001295","157756.99","157756.99","","0.001295","","","0.400000","","","","","","2035-05-15","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IE2","","IE00BKFVC899","1","","IRLAND 20/30","","","500000.00","","EUR","447537.50","446893.66","448181.34","447537.50","0.003680","448181.34","448181.34","","0.003680","","","0.200000","","","","","","2030-10-18","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IE2","","IE00BMQ5JL65","1","","IRLAND 21/31","","","400000.00","","EUR","344047.61","344047.61","344047.61","344047.61","0.002825","344047.61","344047.61","","0.002825","","","0.000000","","","","","","2031-10-18","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IE2","","IE00BMQ5JM72","1","","IRLAND 21/41","","","900000.00","","EUR","595434.60","594770.08","596099.12","595434.60","0.004894","596099.12","596099.12","","0.004894","","","0.550000","","","","","","2041-04-22","","","","","","","Irland, Republik","549300KXBEJAOJ9OVF93","1","","","","IE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005094088","1","","B.T.P. 15-32","","","3800000.00","","EUR","3479082.40","3461891.92","3496272.88","3479082.40","0.028706","3496272.88","3496272.88","","0.028706","","","1.650000","","","","","","2032-03-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005365165","1","","ITALIEN 19/29","","","1300000.00","","EUR","1302610.40","1288737.48","1316483.32","1302610.40","0.010809","1316483.32","1316483.32","","0.010809","","","3.000000","","","","","","2029-08-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005402117","1","","ITALIEN 20/36","","","3600000.00","","EUR","2926123.20","2911828.07","2940418.33","2926123.20","0.024142","2940418.33","2940418.33","","0.024142","","","1.450000","","","","","","2036-03-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005403396","1","","ITALIEN 20/30","","","6400000.00","","EUR","5875065.60","5853420.29","5896710.91","5875065.60","0.048415","5896710.91","5896710.91","","0.048415","","","0.950000","","","","","","2030-08-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005425233","1","","ITALIEN 20/51","","","900000.00","","EUR","524049.30","519859.36","528239.24","524049.30","0.004337","528239.24","528239.24","","0.004337","","","1.700000","","","","","","2051-09-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005433690","1","","ITALIEN 21/28","","","1700000.00","","EUR","1626458.00","1625457.30","1627458.70","1626458.00","0.013362","1627458.70","1627458.70","","0.013362","","","0.250000","","","","","","2028-03-15","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005530032","1","","ITALIEN 23/43","","","3900000.00","","EUR","3977805.00","3930233.51","4025376.49","3977805.00","0.033050","4025376.49","4025376.49","","0.033050","","","4.450000","","","","","","2043-09-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005534141","1","","ITALIEN 23/53","","","1900000.00","","EUR","1886568.90","1870241.03","1902896.77","1886568.90","0.015624","1902896.77","1902896.77","","0.015624","","","4.500000","","","","","","2053-10-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005542359","1","","ITALIEN 23/31","","","1100000.00","","EUR","1141281.90","1136374.80","1146189.00","1141281.90","0.009411","1146189.00","1146189.00","","0.009411","","","4.000000","","","","","","2031-10-30","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005548315","1","","ITALIEN 23/28","","","3300000.00","","EUR","3364145.40","3319542.63","3408748.17","3364145.40","0.027987","3408748.17","3408748.17","","0.027987","","","3.800000","","","","","","2028-08-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005584856","1","","ITALIEN 24/34","","","1500000.00","","EUR","1525617.00","1500092.14","1551141.86","1525617.00","0.012736","1551141.86","1551141.86","","0.012736","","","3.850000","","","","","","2034-07-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005595803","1","","ITALIEN 24/31","","","500000.00","","EUR","505363.50","498434.92","512292.08","505363.50","0.004206","512292.08","512292.08","","0.004206","","","3.450000","","","","","","2031-07-15","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005622128","1","","ITALIEN 24/27","","","2600000.00","","EUR","2597088.00","2586347.02","2607828.98","2597088.00","0.021411","2607828.98","2607828.98","","0.021411","","","2.700000","","","","","","2027-10-15","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
"AT0000A0K2H3","1","T 1852 VTA","EUR","121795794.64","2026-06-10","2026-06-10","109.100000","19000.00","0.141467","","N","IT2","","IT0005635583","1","","ITALIEN 25/40","","","1200000.00","","EUR","1162123.20","1153308.18","1170938.22","1162123.20","0.009614","1170938.22","1170938.22","","0.009614","","","3.850000","","","","","","2040-10-01","","","","","","","Italien, Republik","815600DE60799F5A9309","1","","","","IT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","529900DTZIW0V5X6PW18","1","Erste Asset Management GmbH","","","","","AT","","AT","","","","","","","","2","","","","","","","","","","","","","","","","","V7.0"
